FullName,Winery,WineName,Year,Region,RegionalVariety,VintageRating,VintageRatingCount,WineRating,WineRatingCount,VintagePrice,WinePrice,VintageRatingPriceRatio,WineRatingPriceRatio
Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2013,Château Haut-Brion,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2013,Bordeaux,White,4.6,28,4.5,820,882.53,882.53,0.005212287400994867,0.005098976805321066
Château-Grillet Blanc 2002,Château-Grillet,Blanc,2002,Northern Rhône,White,4.6,27,4.3,1366,228,228,0.020175438596491225,0.018859649122807017
Domaine Jean-Louis Chave Hermitage Blanc 2005,Domaine Jean-Louis Chave,Hermitage Blanc,2005,Northern Rhône,White,4.6,26,4.4,640,247.5,247.5,0.018585858585858584,0.017777777777777778
Domaine Coche-Dury Corton-Charlemagne Grand Cru 2006,Domaine Coche-Dury,Corton-Charlemagne Grand Cru,2006,Burgundy,Côte de Beaune White,4.6,25,4.7,454,3821.16,3821.16,0.0012038229228820568,0.0012299929864229711
Domaine des Comtes Lafon Montrachet Grand Cru 2007,Domaine des Comtes Lafon,Montrachet Grand Cru,2007,Burgundy,Côte de Beaune White,4.6,25,4.7,325,1613.15,1613.15,0.0028515637107522545,0.0029135542262033907
Domaine Jacques Prieur Montrachet Grand Cru Blanc 2013,Domaine Jacques Prieur,Montrachet Grand Cru Blanc,2013,Burgundy,Côte de Beaune White,4.6,25,4.5,493,502.98,502.98,0.009145492862539266,0.008946677800310152
Raveneau Chablis Premier Cru 'Butteaux' 2010,Raveneau,Chablis Premier Cru 'Butteaux',2010,Burgundy,Chablis,4.5,244,4.4,1607,254.16,254.16,0.017705382436260624,0.01731192949323261
Bonneau du Martray Corton-Charlemagne Grand Cru 2010,Bonneau du Martray,Corton-Charlemagne Grand Cru,2010,Burgundy,Côte de Beaune White,4.5,353,4.4,6891,206.68,206.68,0.021772788852332105,0.02128894910005806
Gaja Gaia & Rey Langhe 2013,Gaja,Gaia & Rey Langhe,2013,Northern Italy,White,4.5,347,4.5,3804,275.17,275.17,0.01635352691063706,0.01635352691063706
Gaja Gaia & Rey Langhe 2014,Gaja,Gaia & Rey Langhe,2014,Northern Italy,White,4.5,341,4.5,3804,274.27,274.27,0.016407189995260148,0.016407189995260148
Gaja Gaia & Rey Langhe 2008,Gaja,Gaia & Rey Langhe,2008,Northern Italy,White,4.5,305,4.5,3804,320.13,320.13,0.01405678942929435,0.01405678942929435
Gaja Gaia & Rey Langhe 2012,Gaja,Gaia & Rey Langhe,2012,Northern Italy,White,4.5,296,4.5,3804,275.17,275.17,0.01635352691063706,0.01635352691063706
Domaine Coche-Dury Meursault Blanc 2013,Domaine Coche-Dury,Meursault Blanc,2013,Burgundy,Côte de Beaune White,4.5,259,4.5,2392,453.7,453.7,0.009918448313863787,0.009918448313863787
Didier Dagueneau (Louis-Benjamin Dagueneau) Silex 2008,Didier Dagueneau (Louis-Benjamin Dagueneau),Silex,2008,Upper Loire Valley,White,4.5,396,4.4,4879,231.89,231.89,0.019405752727586358,0.01897451377808444
Gaja Gaia & Rey Langhe 2010,Gaja,Gaia & Rey Langhe,2010,Northern Italy,White,4.5,240,4.5,3804,210,210,0.02142857142857143,0.02142857142857143
Château Margaux Pavillon Blanc du Château Margaux 2006,Château Margaux,Pavillon Blanc du Château Margaux,2006,Bordeaux,White,4.5,193,4.3,2515,180,180,0.025,0.023888888888888887
Domaine Coche-Dury Meursault Blanc 2007,Domaine Coche-Dury,Meursault Blanc,2007,Burgundy,Côte de Beaune White,4.5,179,4.5,2392,504.11,504.11,0.008926623157644165,0.008926623157644165
Domaine Leflaive Bâtard-Montrachet Grand Cru 2008,Domaine Leflaive,Bâtard-Montrachet Grand Cru,2008,Burgundy,Côte de Beaune White,4.5,154,4.5,2064,394.8,394.8,0.011398176291793313,0.011398176291793313
Domaine Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2010,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,2010,Burgundy,Côte de Beaune White,4.5,152,4.4,2367,292.68,292.68,0.015375153751537515,0.015033483668170016
Domaine Leflaive Bâtard-Montrachet Grand Cru 2009,Domaine Leflaive,Bâtard-Montrachet Grand Cru,2009,Burgundy,Côte de Beaune White,4.5,149,4.5,2064,530.28,530.28,0.008486082824168364,0.008486082824168364
Olivier Leflaive Bâtard-Montrachet Grand Cru 2011,Olivier Leflaive,Bâtard-Montrachet Grand Cru,2011,Burgundy,Côte de Beaune White,4.5,140,4.5,796,245,245,0.018367346938775512,0.018367346938775512
Domaine Leflaive Chevalier-Montrachet Grand Cru 2008,Domaine Leflaive,Chevalier-Montrachet Grand Cru,2008,Burgundy,Côte de Beaune White,4.5,132,4.6,1498,450,450,0.01,0.010222222222222221
Domaine Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2005,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,2005,Burgundy,Côte de Beaune White,4.5,129,4.4,2367,205.85,205.85,0.021860578090842846,0.021374787466601895
Egon Müller - Scharzhof Scharzhofberger Riesling Auslese 2015,Egon Müller - Scharzhof,Scharzhofberger Riesling Auslese,2015,German,Riesling,4.5,119,4.5,887,399.09,399.09,0.011275652108546945,0.011275652108546945
Domaine Leflaive Chevalier-Montrachet Grand Cru 2011,Domaine Leflaive,Chevalier-Montrachet Grand Cru,2011,Burgundy,Côte de Beaune White,4.5,119,4.6,1498,475,475,0.009473684210526316,0.009684210526315788
Vincent Dauvissat Les Clos Chablís Grand Cru 2007,Vincent Dauvissat,Les Clos Chablís Grand Cru,2007,Burgundy,Chablis,4.5,111,4.4,1048,201.64,201.64,0.022317000595120016,0.021821067248561796
Raveneau Chablis Grand Cru 'Valmur' 2008,Raveneau,Chablis Grand Cru 'Valmur',2008,Burgundy,Chablis,4.5,106,4.5,985,522,522,0.008620689655172414,0.008620689655172414
Domaine Coche-Dury Meursault Blanc 2004,Domaine Coche-Dury,Meursault Blanc,2004,Burgundy,Côte de Beaune White,4.5,105,4.5,2392,503.1,503.1,0.008944543828264758,0.008944543828264758
Domaine Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2014,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,2014,Burgundy,Côte de Beaune White,4.5,93,4.4,2367,295,295,0.015254237288135594,0.014915254237288136
Domaine Leflaive Bâtard-Montrachet Grand Cru 2013,Domaine Leflaive,Bâtard-Montrachet Grand Cru,2013,Burgundy,Côte de Beaune White,4.5,92,4.5,2064,352.88,352.88,0.012752210383133077,0.012752210383133077
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2014,Domaine des Comtes Lafon,Meursault-Charmes Premier Cru,2014,Burgundy,Côte de Beaune White,4.5,91,4.4,1836,215,215,0.020930232558139535,0.02046511627906977
Enate Chardonnay Uno 2011,Enate,Chardonnay Uno,2011,Spanish,Chardonnay,4.5,90,4.2,237,240.21,240.21,0.018733608092918696,0.017484700886724117
Joseph Drouhin Beaune 1er Cru 'Clos des Mouches' Blanc 2015,Joseph Drouhin,Beaune 1er Cru 'Clos des Mouches' Blanc,2015,Burgundy,Côte de Beaune White,4.5,82,4.3,1877,100.82,100.82,0.04463400119024003,0.042650267804007144
Domaine Leflaive Bienvenues-Bâtard-Montrachet Grand Cru 2008,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,2008,Burgundy,Côte de Beaune White,4.5,76,4.5,879,348,348,0.01293103448275862,0.01293103448275862
Domaine Leflaive Bâtard-Montrachet Grand Cru 2012,Domaine Leflaive,Bâtard-Montrachet Grand Cru,2012,Burgundy,Côte de Beaune White,4.5,73,4.5,2064,482.98,482.98,0.009317155989896062,0.009317155989896062
Raveneau Chablis Premier Cru 'Montée de Tonnerre' 2002,Raveneau,Chablis Premier Cru 'Montée de Tonnerre',2002,Burgundy,Chablis,4.5,72,4.4,2055,336,336,0.013392857142857142,0.013095238095238096
M. Chapoutier Ermitage de l'Orée 2007,M. Chapoutier,Ermitage de l'Orée,2007,Northern Rhône,White,4.5,72,4.3,1167,242.86,242.86,0.01852919377419089,0.017705674050893516
Domaine Coche-Dury Meursault Blanc 2014,Domaine Coche-Dury,Meursault Blanc,2014,Burgundy,Côte de Beaune White,4.5,70,4.5,2392,554.52,554.52,0.008115126595974898,0.008115126595974898
Keller Abts Erde Riesling 2011,Keller,Abts Erde Riesling,2011,German,Riesling,4.5,69,4.5,497,280,280,0.01607142857142857,0.01607142857142857
Raveneau Chablis Premier Cru 'Montée de Tonnerre' 2015,Raveneau,Chablis Premier Cru 'Montée de Tonnerre',2015,Burgundy,Chablis,4.5,69,4.4,2055,200.64,200.64,0.022428229665071773,0.02192982456140351
Fontaine-Gagnard Bâtard-Montrachet Grand Cru 2009,Fontaine-Gagnard,Bâtard-Montrachet Grand Cru,2009,Burgundy,Côte de Beaune White,4.5,67,4.5,504,201.88,201.88,0.02229046958589261,0.02229046958589261
Olivier Leflaive Bâtard-Montrachet Grand Cru 2009,Olivier Leflaive,Bâtard-Montrachet Grand Cru,2009,Burgundy,Côte de Beaune White,4.5,65,4.5,796,350,350,0.012857142857142857,0.012857142857142857
Sine Qua Non In The Abstract 2012,Sine Qua Non,In The Abstract,2012,Californian,White Blend,4.5,59,4.5,65,272,272,0.016544117647058824,0.016544117647058824
Raveneau Chablis Premier Cru 'Butteaux' 2005,Raveneau,Chablis Premier Cru 'Butteaux',2005,Burgundy,Chablis,4.5,58,4.4,1607,221.81,221.81,0.020287633560254273,0.01983679725891529
Olivier Leflaive Bâtard-Montrachet Grand Cru 2008,Olivier Leflaive,Bâtard-Montrachet Grand Cru,2008,Burgundy,Côte de Beaune White,4.5,55,4.5,796,260,260,0.01730769230769231,0.01730769230769231
Olivier Leflaive Bâtard-Montrachet Grand Cru 2014,Olivier Leflaive,Bâtard-Montrachet Grand Cru,2014,Burgundy,Côte de Beaune White,4.5,51,4.5,796,528,528,0.008522727272727272,0.008522727272727272
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2004,Bouchard Père & Fils,Chevalier-Montrachet Grand Cru Blanc,2004,Burgundy,Côte de Beaune White,4.5,51,4.4,978,231.67,231.67,0.019424180947036733,0.01899253248154703
Domaine Coche-Dury Meursault Blanc 2002,Domaine Coche-Dury,Meursault Blanc,2002,Burgundy,Côte de Beaune White,4.5,50,4.5,2392,502.43,502.43,0.008956471548275382,0.008956471548275382
Aubert Chardonnay CIX 2013,Aubert,Chardonnay CIX,2013,Californian,Chardonnay,4.5,49,4.6,232,236,236,0.019067796610169493,0.01949152542372881
Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 2010,Joseph Drouhin,Montrachet Grand Cru Marquis de Laguiche,2010,Burgundy,Côte de Beaune White,4.5,49,4.6,1191,538.8,538.8,0.008351893095768375,0.008537490720118782
Domaine des Comtes Lafon Meursault-Charmes Premier Cru 2015,Domaine des Comtes Lafon,Meursault-Charmes Premier Cru,2015,Burgundy,Côte de Beaune White,4.5,49,4.4,1836,201.64,201.64,0.022317000595120016,0.021821067248561796
Domaine des Comtes Lafon Meursault 2012,Domaine des Comtes Lafon,Meursault,2012,Burgundy,Côte de Beaune White,4.5,47,4.3,1463,120,120,0.0375,0.035833333333333335
Marcassin Marcassin Vineyard Chardonnay 2006,Marcassin,Marcassin Vineyard Chardonnay,2006,Californian,Chardonnay,4.5,47,4.6,884,510,510,0.008823529411764706,0.009019607843137253
Arnaud Ente Meursault 2007,Arnaud Ente,Meursault,2007,Burgundy,Côte de Beaune White,4.5,47,4.4,590,403.29,403.29,0.01115822361080116,0.01091026308611669
Domaine Coche-Dury Meursault Blanc 2016,Domaine Coche-Dury,Meursault Blanc,2016,Burgundy,Côte de Beaune White,4.5,47,4.5,2392,368.84,368.84,0.012200412102808807,0.012200412102808807
Domaine Leflaive Bienvenues-Bâtard-Montrachet Grand Cru 2009,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,2009,Burgundy,Côte de Beaune White,4.5,46,4.5,879,366,366,0.012295081967213115,0.012295081967213115
Egon Müller - Scharzhof Scharzhofberger Riesling Auslese 2009,Egon Müller - Scharzhof,Scharzhofberger Riesling Auslese,2009,German,Riesling,4.5,43,4.5,887,234.41,234.41,0.019197133228104603,0.019197133228104603
Domaine Coche-Dury Puligny-Montrachet Les Enseignères 2008,Domaine Coche-Dury,Puligny-Montrachet Les Enseignères,2008,Burgundy,Côte de Beaune White,4.5,42,4.6,572,705.75,705.75,0.006376195536663124,0.006517888770811193
Domaine Leflaive Bienvenues-Bâtard-Montrachet Grand Cru 2010,Domaine Leflaive,Bienvenues-Bâtard-Montrachet Grand Cru,2010,Burgundy,Côte de Beaune White,4.5,42,4.5,879,450,450,0.01,0.01
Sine Qua Non The Hoodoo Man 2006,Sine Qua Non,The Hoodoo Man,2006,Californian,White Blend,4.5,41,4.4,59,288.7,288.7,0.015587114651887774,0.015240734326290268
Domaine de La Romanée-Conti Montrachet Grand Cru 2006,Domaine de La Romanée-Conti,Montrachet Grand Cru,2006,Burgundy,Côte de Beaune White,4.5,40,4.7,1348,7538,7538,0.0005969753250198991,0.0006235075616874503
Domaine Coche-Dury Puligny-Montrachet Les Enseignères 2005,Domaine Coche-Dury,Puligny-Montrachet Les Enseignères,2005,Burgundy,Côte de Beaune White,4.5,38,4.6,572,756.17,756.17,0.00595104275493606,0.006083288149490194
Aubert Chardonnay Lauren 2014,Aubert,Chardonnay Lauren,2014,Californian,Chardonnay,4.5,38,4.5,293,234,234,0.019230769230769232,0.019230769230769232
Domaine Roulot Tessons Clos de Mon Plaisir Meursault 2013,Domaine Roulot,Tessons Clos de Mon Plaisir Meursault,2013,Burgundy,Côte de Beaune White,4.5,38,4.3,503,211.73,211.73,0.021253483209748264,0.020308883955981676
Faiveley Corton-Charlemagne Grand Cru 2015,Faiveley,Corton-Charlemagne Grand Cru,2015,Burgundy,Côte de Beaune White,4.5,38,4.4,573,203.33,203.33,0.022131510352628732,0.021639699011459203
Egon Müller - Scharzhof Scharzhofberger Riesling Auslese 2017,Egon Müller - Scharzhof,Scharzhofberger Riesling Auslese,2017,German,Riesling,4.5,37,4.5,887,599.19,599.19,0.007510138687227757,0.007510138687227757
Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 2003,Joseph Drouhin,Montrachet Grand Cru Marquis de Laguiche,2003,Burgundy,Côte de Beaune White,4.5,35,4.6,1191,310.87,310.87,0.014475504230064013,0.014797182101843213
Etienne Sauzet Bâtard-Montrachet Grand Cru 2012,Etienne Sauzet,Bâtard-Montrachet Grand Cru,2012,Burgundy,Côte de Beaune White,4.5,35,4.4,521,404.68,404.68,0.011119897202728081,0.01087278837600079
Faiveley Bienvenues-Bâtard-Montrachet Grand Cru 2011,Faiveley,Bienvenues-Bâtard-Montrachet Grand Cru,2011,Burgundy,Côte de Beaune White,4.5,34,4.4,216,256.67,256.67,0.017532239841041023,0.017142634511240113
Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2004,Château Haut-Brion,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2004,Bordeaux,White,4.5,34,4.5,820,655.34,655.34,0.006866664632099368,0.006866664632099368
Bouchard Père & Fils Montrachet Grand Cru Blanc 2004,Bouchard Père & Fils,Montrachet Grand Cru Blanc,2004,Burgundy,Côte de Beaune White,4.5,33,4.5,586,443.33,443.33,0.010150452259039542,0.010150452259039542
Bouchard Père & Fils Chevalier-Montrachet Grand Cru Blanc 2005,Bouchard Père & Fils,Chevalier-Montrachet Grand Cru Blanc,2005,Burgundy,Côte de Beaune White,4.5,33,4.4,978,251.67,251.67,0.01788055787340565,0.017483212142885528
Domaine Coche-Dury Meursault Les Chevalieres 2008,Domaine Coche-Dury,Meursault Les Chevalieres,2008,Burgundy,Côte de Beaune White,4.5,33,4.5,199,1038.47,1038.47,0.0043332980249790555,0.0043332980249790555
Leroy Puligny-Montrachet Premier Cru Sous le Puits 2011,Leroy,Puligny-Montrachet Premier Cru Sous le Puits,2011,Burgundy,Côte de Beaune White,4.5,32,4.5,104,550,550,0.008181818181818182,0.008181818181818182
Etienne Sauzet Bâtard-Montrachet Grand Cru 2011,Etienne Sauzet,Bâtard-Montrachet Grand Cru,2011,Burgundy,Côte de Beaune White,4.5,32,4.4,521,483.95,483.95,0.009298481248062816,0.009091848331439199
Allende Martires Rioja 2012,Allende,Martires Rioja,2012,Spanish,Rioja White,4.5,31,4.4,297,125.85,125.85,0.03575685339690107,0.03496225665474772
Raveneau Chablis Grand Cru 'Valmur' 2015,Raveneau,Chablis Grand Cru 'Valmur',2015,Burgundy,Chablis,4.5,25,4.5,985,252.06,252.06,0.017852892168531302,0.017852892168531302
Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 1996,Joseph Drouhin,Montrachet Grand Cru Marquis de Laguiche,1996,Burgundy,Côte de Beaune White,4.5,31,4.6,1191,703.655,703.655,0.006395179455841286,0.006537294554859981
Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2011,Château Haut-Brion,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2011,Bordeaux,White,4.5,31,4.5,820,751.12,751.12,0.0059910533603152625,0.0059910533603152625
Bouchard Père & Fils Montrachet Grand Cru Blanc 2002,Bouchard Père & Fils,Montrachet Grand Cru Blanc,2002,Burgundy,Côte de Beaune White,4.5,30,4.5,586,600,600,0.0075,0.0075
Jean-Claude Ramonet Bienvenues-Bâtard-Montrachet Grand Cru 2013,Jean-Claude Ramonet,Bienvenues-Bâtard-Montrachet Grand Cru,2013,Burgundy,Côte de Beaune White,4.5,29,4.5,476,290,290,0.015517241379310345,0.015517241379310345
Clos Rougeard Brézé Saumur Blanc 2013,Clos Rougeard,Brézé Saumur Blanc,2013,Loire,Chenin Blanc,4.5,29,4.4,867,201.64,201.64,0.022317000595120016,0.021821067248561796
Domaine Roulot Meursault 1er Cru 'Clos des Bouchères' Monopole 2015,Domaine Roulot,Meursault 1er Cru 'Clos des Bouchères' Monopole,2015,Burgundy,Côte de Beaune White,4.5,29,4.4,429,396.57,396.57,0.011347303124290794,0.011095140832639887
Sine Qua Non The Petition 2005,Sine Qua Non,The Petition,2005,Californian,White Blend,4.5,29,4.5,42,337.6,337.6,0.013329383886255923,0.013329383886255923
Domaine Jean-Louis Chave Hermitage Blanc 2009,Domaine Jean-Louis Chave,Hermitage Blanc,2009,Northern Rhône,White,4.5,28,4.4,640,221.81,221.81,0.020287633560254273,0.01983679725891529
Etienne Sauzet Chevalier-Montrachet Grand Cru 2010,Etienne Sauzet,Chevalier-Montrachet Grand Cru,2010,Burgundy,Côte de Beaune White,4.5,28,4.5,251,453.7,453.7,0.009918448313863787,0.009918448313863787
Louis Latour Chevalier-Montrachet Grand Cru Les Demoiselles 2010,Louis Latour,Chevalier-Montrachet Grand Cru Les Demoiselles,2010,Burgundy,Côte de Beaune White,4.5,27,4.3,328,223.33,223.33,0.020149554470962252,0.019254018716697262
Domaine des Héritiers Louis Jadot Chevalier Montrachet Grand Cru Les Demoiselles 2009,Domaine des Héritiers Louis Jadot,Chevalier Montrachet Grand Cru Les Demoiselles,2009,Burgundy,Côte de Beaune White,4.5,26,4.5,376,231.05,231.05,0.019476303830339752,0.019476303830339752
Domaine Leflaive Puligny-Montrachet 1er Cru Les Folatières 2016,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Folatières,2016,Burgundy,Côte de Beaune White,4.5,26,4.4,1246,262.68,262.68,0.017131110095934217,0.016750418760469014
Jean-Claude Ramonet Bâtard-Montrachet Grand Cru 2015,Jean-Claude Ramonet,Bâtard-Montrachet Grand Cru,2015,Burgundy,Côte de Beaune White,4.5,26,4.5,799,512.68,512.68,0.008777405008972458,0.008777405008972458
Terlan (Terlano) Terlaner Classico 1991,Terlan (Terlano),Terlaner Classico,1991,Northern Italy,White,4.5,25,3.8,6835,234,234,0.019230769230769232,0.016239316239316237
Leroy Chassagne-Montrachet 1er Cru 'Morgeot' 2009,Leroy,Chassagne-Montrachet 1er Cru 'Morgeot',2009,Burgundy,Côte de Beaune White,4.5,31,4.3,218,540,540,0.008333333333333333,0.007962962962962963
Domaine Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2008,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,2008,Burgundy,Côte de Beaune White,4.4,201,4.4,2367,202.8,202.8,0.021696252465483234,0.021696252465483234
Raveneau Chablis Premier Cru 'Montée de Tonnerre' 2008,Raveneau,Chablis Premier Cru 'Montée de Tonnerre',2008,Burgundy,Chablis,4.4,166,4.4,2055,248.69,248.69,0.017692709799348588,0.017692709799348588
Gaja Gaia & Rey Langhe 2007,Gaja,Gaia & Rey Langhe,2007,Northern Italy,White,4.4,149,4.5,3804,315.64,315.64,0.01393993156760867,0.014256748194145229
Château Margaux Pavillon Blanc du Château Margaux 2012,Château Margaux,Pavillon Blanc du Château Margaux,2012,Bordeaux,White,4.4,147,4.3,2515,249.95,249.95,0.01760352070414083,0.017203440688137627
Bouchard Père & Fils Corton-Charlemagne Grand Cru Blanc 2009,Bouchard Père & Fils,Corton-Charlemagne Grand Cru Blanc,2009,Burgundy,Côte de Beaune White,4.4,143,4.3,1908,126.5,126.5,0.034782608695652174,0.03399209486166008
Domaine Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2009,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,2009,Burgundy,Côte de Beaune White,4.4,142,4.4,2367,221.81,221.81,0.01983679725891529,0.01983679725891529
Domaine Leflaive Bâtard-Montrachet Grand Cru 2005,Domaine Leflaive,Bâtard-Montrachet Grand Cru,2005,Burgundy,Côte de Beaune White,4.4,133,4.5,2064,435,435,0.010114942528735633,0.010344827586206896
Domaine Roulot Meursault 1er Cru 'Clos des Bouchères' Monopole 2011,Domaine Roulot,Meursault 1er Cru 'Clos des Bouchères' Monopole,2011,Burgundy,Côte de Beaune White,4.4,126,4.4,429,270,270,0.0162962962962963,0.0162962962962963
Raveneau Chablis Premier Cru 'Montée de Tonnerre' 2012,Raveneau,Chablis Premier Cru 'Montée de Tonnerre',2012,Burgundy,Chablis,4.4,120,4.4,2055,201.64,201.64,0.021821067248561796,0.021821067248561796
Domaine Leflaive Puligny-Montrachet 1er Cru Les Pucelles 2012,Domaine Leflaive,Puligny-Montrachet 1er Cru Les Pucelles,2012,Burgundy,Côte de Beaune White,4.4,112,4.4,2367,240,240,0.018333333333333333,0.018333333333333333
